1,EXT,21
2,EXT,11
3,INT,127
4,EXT,4
5,INT,10
6,INT,9
7,INT,6
8,INT,38
9,INT,3
10,INT,26
11,INT,18
12,INT,4
13,INT,71
14,EXT,5
15,INT,5
16,EXT,3
17,EXT,4
18,EXT,3
19,EXT,10
20,INT,22
21,EXT,14
22,INT,14
23,INT,99
24,INT,6
25,EXT,4
26,INT,19
27,INT,6
28,EXT,5
29,INT,24
30,EXT,8
31,INT,18
32,EXT,27
33,INT,105
34,INT,2
35,INT,2
36,INT,26
37,EXT,4
38,INT,2
39,INT,56
40,INT,3
41,INT,3
42,EXT,1
43,SPACE  INT,5
44,INT,8
45,INT,7
46,EXT,1
47,SPACE  INTMONDOSHAWAN,4
48,INT,20
49,AINT,57
50,BINT,34
51,EXT,3
52,EXT,3
53,INT,33
54,EXT,3
55,EXT,3
56,INT,30
57,INT,146
58,INT,12
59,INT,7
60,EXT,33
61,INT,10
62,INT,70
63,INT,23
64,EXT,28
65,INT,35
66,INT,42
67,INT,48
68,INT,10
69,INT,75
70,AINT,11
71,BINT KORBENS,31
72,INT,2
73,INT,54
74,INT,25
75,INT,36
76,INT,78
77,INT,7
78,INT,8
79,INT,22
80,INT,43
81,EXT,26
82,INT,6
83,EXT,7
84,INT,2
85,A INT,41
86,BINT,28
87,EXT,2
88,INT,3
89,INT,3
90,INT,126
91,EXT,3
92,INT,3
93,INTEXT,2
94,INT,3
95,INT,3
96,INT,2
97,INT,3
98,INT,2
99,INT,2
100,INT,2
101,INT,2
102,INT,2
103,INT,2
104,INT,2
105,INT,3
106,INT,2
107,INT,4
108,INT,2
109,INT,4
110,INT,3
111,INT,3
112,EXT  INT,9
113,INT,15
114,INT,5
115,INT,34
116,INT,7
117,INT,160
118,AINT,8
119,BINT,86
120,INT,32
121,INT,39
122,INT,8
123,INT,7
124,INT,24
125,INT,111
126,INT,10
127,INT,12
128,INT,22
129,INT AIRPORT,41
130,INT,145
131,INT,6
132,INT,118
133,INT,45
134,INT,119
135,INT,22
136,INT,17
137,INT,16
138,INT,6
139, EXT,8
140,INT,5
141,INT,5
142,INT,14
143,EXT,6
144,INT,8
145,INT,6
146,EXT,5
147,INT,29
148,INT,5
149,INT,7
150,INT,5
151,EXT,5
152,EXT,6
153,INT,7
154,INT,12
155,INT,61
156,EXT ORBIT,9
157,INT,17
158,EXT,13
159,INT,6
160,INT,6
161,EXT,3
162,INT,6
163,INT,7
164,INT,8
165,INT,8
166,INT,76
167,INT,8
168,INT,2
169,INT,4
170,EXT,4
171,INT,4
172,INT,42
173,INT,3
174,INT,35
175,INT,27
176,EXT,11
177,INT,6
178,INT,110
179,INT,2
180,INT,5
181,INT,2
182,INT,2
183,INT,4
184,INT,38
185,INT,12
186,INT,4
187,INT,5
188,INT,4
189,INT,15
190,INT,4
191,INT,23
192,INT,16
193,INT,11
194,EXT,4
195,INT,7
196,INT,8
197,INT,14
198,INT,14
199,INT,5
200,INT,11
201,INT,5
202,INT,6
203,INT,8
204,INT,10
205,INT,23
206,INTAIRSHAFT,2
207,INT,13
208,INT,23
209,INT,4
210,INT,12
211,INT,4
212,INT,14
213,EXT INT,9
214,INT,13
215,INT,8
216,INT,37
217,INT,9
218,INT,32
219,INT,4
220,INT,11
221,INT,8
222,INT,63
223,INT,4
224,INT,9
225,INT,98
226,INT,7
227,INT,8
228,EXT,3
229,INT,4
230,INT,28
231,INT,7
232,INT,18
233,INT,10
234,INT,6
235,INT,22
236,INT,15
237,INT,6
238,INT,4
239,INT,33
240,INT,12
241,INT,3
242,INT,20
243,INT,70
244,INT,6
245,INT,16
246,EXT,4
247,INT,12
248,INT,4
249,INT,3
250,INT,5
251,INT,15
252,INT,12
253,INT,22
254,EXT,4
255,INT,18
256,EXT,5
257,EXT,34
258,INT,16
259,EXT,4
260,INT,5
261,INT,8
262,INT,8
263,INT,31
264,INT,12
265,INT,30
266,EXT,4
267,INT,4
268,EXT,15
269,INT,12
270,INT,8
271,EXT,5
272,INT,6
273,INT,56
274,EXT,3
275,INT,28
276,INT,8
277,INT,84
278,EXT,5
279,INT,7
280,INT,24
281,EXT,7
282,INT,7
283,INT,31
284,INT,4
285,INT,21
286,INT,14
287,INT,4
288, INT,20
289,EXT,7
290,INT,6
291,INT,17
292,INT,56
